exam_code,name
7145,ΔΙΑΚΡΑΝΙΑΚΟΣ ΜΑΓΝΗΤΙΚΟΣ ΕΡΕΘΙΣΜΟΣ. ΚΑΤΑΓΡΑΦΗ ΑΝΑ ΜΥ
89124,"ΜΕΛΕΤΗ ΠΡΟΚΛΗΤΟΥ ΔΥΝΑΜΙΚΟΥ ΚΕΝΤΡΙΚΟΥ ΚΙΝΗΤΙΚΟΥ ΝΕΥΡΩΝΑ (ΕΝΔΟΚΡΑΝΙΑΚΗ ΚΙΝΗΤΙΚΗ ΔΙΕΓΕΡΣΗ), ΚΑΤΩ ΑΚΡΑ"
52975,ΟΠΤΙΚΑ ΠΡΟΚΛΗΤΑ ΔΥΝΑΜΙΚΑ (VEP)
38911,ΑΝΤΑΝΑΚΛΑΣΤΙΚΟ ΒΛΕΦΑΡΙΣΜΟΥ (BLINK REFLEX)
6078,"ΜΕΛΕΤΗ ΕΥΡΟΥΣ ΚΑΙ ΚΑΘΥΣΤΕΡΗΣΗΣ ΑΝΤΑΝΑΚΛΑΣΤΙΚΟΥ ""Η"", ΚΑΤΑΓΡΑΦΗ ΓΑΣΤΡΟΚΝΗΜΙΟΥ/ΠΕΛΜΑΤΙΑΙΟΥ ΜΥΟΣ."
98852,"ΜΕΛΕΤΗ ΕΥΡΟΥΣ ΚΑΙ ΚΑΘΥΣΤΕΡΗΣΗΣ ΑΝΤΑΝΑΚΛΑΣΤΙΚΟΥ ""Η"", ΚΑΤΑΓΡΑΦΗ ΔΙΑΦΟΡΕΤΙΚΟΥ ΜΥΟΣ ΑΠΟ ΓΑΣΤΡΟΚΝΗΜΙΟΥ/ΠΕΛΜΑΤΟΣ."
52593,ΕΠΑΝΑΛΗΠΤΙΚΟΣ ΕΡΕΘΙΣΜΟΣ ΝΕΥΡΟΥ ΑΝΑ ΝΕΥΡΟ
1715,"ΗΛΕΚΤΡΟΕΓΚΕΦΑΛΟΓΡΑΦΙΚΗ ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΕΡΜΗΝΕΙΑ , ΜΕ 16 Ή ΛΙΓΟΤΕΡΕΣ 16 ΑΠΑΓΩΓΕΣ (ΧΩΡΙΣ VIDEO), ΧΡΕΩΣΗ ΑΝΑ 24ΩΡΟ."
49523,"VIDEO HΛΕΚΤΡΟΕΓΚΕΦΑΛΟΓΡΑΦΙΚΗ ΠΑΡΑΚΟΛΟΥΘΗΣΗ ΓΙΑ ΚΑΤΑΓΡΑΦΗ ΕΠΙΛΗΠΤΙΚΩΝ ΚΡΙΣΕΩΝ (ΣΥΝΔΥΑΣΜΟΣ ΗΛΕΚΤΡΟΕΓΚΕΦΑΛΟΓΡΑΦΙΚΗΣ ΚΑΙ VIDEO ΚΑΤΑΓΡΑΦΗΣ) ΜΕ ΚΑΛΩΔΙΟ Ή ΤΗΛΕΜΕΤΡΙΑ, ΧΡΕΩΣΗ ΤΟ 1ο 24ΩΡΟ ΚΑΙ ΑΛΛΗ ΧΡΕΩΣΗ ΓΙΑ ΚΑΘΕ 24ΩΡΟ ΜΕΤΑ ΤΟ ΠΡΩΤΟ"
66906,"ΗΛΕΚΤΡΟΕΓΚΕΦΑΛΟΓΡΑΦΙΚΗ ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΕΡΜΗΝΕΙΑ, ΧΩΡΙΣ VIDEO, ΜΕ ΦΟΡΗΤΗ ΣΥΣΚΕΥΗ ΗΕΓ 16 Ή ΠΕΡΙΣΣΟΤΕΡΩΝ"
47431,ΦΑΡΜΑΚΟΛΟΓΙΚΗ Ή ΦΥΣΙΚΗ ΕΝΕΡΓΟΠΟΙΗΣΗ ΠΟΥ ΑΠΑΙΤΕΙ ΕΠΙΒΛΕΨΗ ΙΑΤΡΟΥ ΚΑΤΑ ΤΗ ΔΙΑΡΚΕΙΑ ΗΛΕΚΤΡΟΕΓΚΕΦΑΛΟΓΡΑΦΙΚΗΣ (EEG) ΚΑΤΑΓΡΑΦΗΣ ΤΗΣ ΦΑΣΗΣ ΕΝΕΡΓΟΠΟΙΗΣΗΣ (Π.Χ. ΕΞΕΤΑΣΗ ΕΝΕΡΓΟΠΟΙΗΣΗΣ ΘΕΙΟΠΕΝΤΑΛΗΣ)
42461,ΗΕΓ ΚΑΤΑ ΤΗ ΔΙΑΡΚΕΙΑ ΜΗ ΕΝΔΟΚΡΑΝΙΑΚΗΣ ΕΠΕΜΒΑΣΗΣ (Π.Χ. ΕΠΕΜΒΑΣΗ ΚΑΡΩΤΙΔΙΚΗΣ ΑΡΤΗΡΙΑΣ
78506,"ΗΕΓ ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΕΡΜΗΝΕΙΑ, ΜΕ ΚΑΛΩΔΙΟ Ή ΤΗΛΕΜΕΤΡΙΑ 16 Ή ΠΕΡΙΣΣΟΤΕΡΩΝ ΑΠΑΓΩΓΩΝ, ΧΡΕΩΣΗ ΑΝΑ 24ΩΡΟ"
18565,ΨΗΦΙΑΚΗ ΑΝΑΛΥΣΗ ΗΕΓ (Π.Χ. ΓΙΑ ΑΝΑΛΥΣΗ ΕΠΙΛΗΨΙΑΣ)
53184,"ΕΞΕΤΑΣΗ ΕΝΕΡΓΟΠΟΙΗΣΗΣ WADA ΓΙΑ ΛΕΙΤΟΥΡΓΙΑ ΗΜΙΣΦΑΙΡΙΟΥ, ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΗΕΓ ΠΑΡΑΚΟΛΟΥΘΗΣΗΣ"
26026,"ΛΕΙΤΟΥΡΓΙΚΗ ΦΛΟΙΩΔΗΣ ΚΑΙ ΥΠΟΦΛΟΙΩΔΗΣ ΧΑΡΤΟΓΡΑΦΗΣΗ ΜΕ ΔΙΕΓΕΡΣΗ ΚΑΙ/Ή ΚΑΤΑΓΡΑΦΗ ΜΕ ΗΛΕΚΤΡΟΔΙΑ ΣΤΗΝ ΕΠΙΦΑΝΕΙΑ Ή ΣΤΟ ΕΣΩΤΕΡΙΚΟ ΤΟΥ ΕΓΚΕΦΑΛΟΥ, ΠΡΟΚΕΙΜΕΝΟΥ ΝΑ ΠΡΟΚΛΗΘΟΥΝ ΣΠΑΣΜΟΙ Ή ΝΑ ΑΝΑΓΝΩΡΙΣΤΟΥΝ ΟΙ ΖΩΤΙΚΕΣ ΕΓΚΕΦΑΛΙΚΕΣ ΔΟΜΕΣ, ΠΡΩΤΗ ΩΡΑ ΙΑΤΡΙΚΗΣ ΕΠΙΒΛΕΨΗΣ"
51057,"ΛΕΙΤΟΥΡΓΙΚΗ ΦΛΟΙΩΔΗΣ ΚΑΙ ΥΠΟΦΛΟΙΩΔΗΣ ΧΑΡΤΟΓΡΑΦΗΣΗ ΜΕ ΔΙΕΓΕΡΣΗ ΚΑΙ/Ή ΚΑΤΑΓΡΑΦΗ ΜΕ ΗΛΕΚΤΡΟΔΙΑ ΣΤΗΝ ΕΠΙΦΑΝΕΙΑ Ή ΣΤΟ ΕΣΩΤΕΡΙΚΟ ΤΟΥ ΕΓΚΕΦΑΛΟΥ, ΠΡΟΚΕΙΜΕΝΟΥ ΝΑ ΠΡΟΚΛΗΘΟΥΝ ΣΠΑΣΜΟΙ Ή ΝΑ ΑΝΑΓΝΩΡΙΣΤΟΥΝ ΟΙ ΖΩΤΙΚΕΣ ΕΓΚΕΦΑΛΙΚΕΣ ΔΟΜΕΣ, ΚΑΘΕ ΕΠΙΠΛΕΟΝ ΩΡΑ ΙΑΤΡΙΚΗΣ ΕΠΙΒΛΕΨΗΣ (ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΜΑΖΙ ΜΕ ΤΟΝ ΚΩΔΙΚΟ ΤΗΣ ΚΥΡΙΑΣ ΔΙΑΔΙΚΑΣΙΑΣ)"
77963,"ΜΑΓΝΗΤΟΕΓΚΕΦΑΛΟΓΡΑΦΙΑ (ΜΕΓ), ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΑΝΑΛΥΣΗ, ΓΙΑ ΑΚΟΥΣΙΑ ΕΓΚΕΦΑΛΙΚΗ ΜΑΓΝΗΤΙΚΗ ΔΡΑΣΤΗΡΙΟΤΗΤΑ (Π.Χ. ΕΝΤΟΠΙΣΜΟΣ ΕΠΙΛΗΠΤΙΚΗΣ ΕΣΤΙΑΣ ΕΓΚΕΦΑΛΙΚΟΥ ΦΛΟΙΟΥ)"
83070,"ΜΑΓΝΗΤΟΕΓΚΕΦΑΛΟΓΡΑΦΙΑ (ΜΕΓ), ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΑΝΑΛΥΣΗ, ΓΙΑ ΠΡΟΚΛΗΤΑ ΜΑΓΝΗΤΙΚΑ ΠΕΔΙΑ, ΜΙΑΣ ΛΕΙΤΟΥΡΓΙΑΣ (Π.Χ. ΕΝΤΟΠΙΣΜΟΣ ΣΤΟ ΦΛΟΙΟ ΑΙΣΘΗΤΗΡΙΩΝ, ΚΙΝΗΤΙΚΩΝ, ΓΛΩΣΣΙΚΩΝ Ή ΟΠΤΙΚΩΝ ΜΑΓΝΗΤΙΚΩΝ ΠΕΔΙΩΝ)"
68901,"ΜΑΓΝΗΤΟΕΓΚΕΦΑΛΟΓΡΑΦΙΑ (ΜΕΓ), ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΑΝΑΛΥΣΗ, ΓΙΑ ΠΡΟΚΛΗΤΑ ΜΑΓΝΗΤΙΚΑ ΠΕΔΙΑ, ΚΑΘΕ ΕΠΙΠΛΕΟΝ ΛΕΙΤΟΥΡΓΙΑ (ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΜΑΖΙ ΜΕ ΤΟΝ ΚΩΔΙΚΟ ΤΗΣ ΑΡΧΙΚΗΣ ΔΙΑΔΙΚΑΣΙΑΣ)"
48215,"ΜΕΤΕΓΧΕΙΡΗΤΙΚΗ ΤΗΛΕΜΕΤΡΙΚΗ ΑΝΑΓΝΩΣΗ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΗΔΗ ΕΜΦΥΤΕΥΜΕΝΟΥ ΝΕΥΡΟΔΙΕΓΕΡΤΗ, ΟΠΩΣ ΣΥΧΝΟΤΗΤΑΣ, ΕΥΡΟΥΣ ΚΑΙ ΔΙΑΡΚΕΙΑΣ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΚΑΤΑΣΤΑΣΗΣ ΜΠΑΤΑΡΙΑΣ, ΠΟΛΙΚΟΤΗΤΑΣ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΟΛΟΥΣ ΤΟΥΣ ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΟΥ SCS, PNS, sPNS, VNS, DBS, ΧΩΡΙΣ ΕΠΑΝΑΠΡΟΓΡΑΜΜΑΤΙΣΜΟ."
77519,"ΔΙΕΓΧΕΙΡΗΤΙΚΗ ΑΞΙΟΛΟΓΗΣΗ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΚΑΙ ΤΗΣ ΚΑΛΥΨΗΣ ΤΩΝ ΣΤΟΧΕΥΜΕΝΩΝ ΝΕΥΡΟΤΟΜΙΩΝ, ΓΙΑ ΤΗΝ ΟΡΘΗ ΤΟΠΟΘΕΤΗΣΗ ΤΩΝ ΠΡΟΣΩΡΙΝΑ ΕΜΦΥΤΕΥΟΜΕΝΩΝ ΗΛΕΚΤΡΟΔΙΩΝ ΤΥΠΟΥ ΔΟΚΙΜΑΣΙΑΣ. ΟΙ ΠΑΡΑΜΕΤΡΟΙ ΔΙΕΓΕΡΣΗΣ ΠΕΡΙΛΑΜΒΑΝΟΥΝ ΤΗΝ ΣΥΧΝΟΤΗΤΑ, ΕΥΡΟΣ ΚΑΙ ΔΙΑΡΚΕΙΑ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΠΟΛΙΚΟΤΗΤΑ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΤΟΥΣ SCS, PNS, sPNS ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ. ΠΕΡΙΛΑΜΒΑΝΕΙ 2 ΕΠΑΚΟΛΟΥΘΟΥΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥΣ ΤΩΝ ΠΑΡΑΠΑΝΩ ΠΑΡΑΜΕΤΡΩΝ ΓΙΑ ΤΗΝ ΑΞΙΟΛΟΓΗΣΗ ΤΗΣ ΑΠΟΤΕΛΕΣΜΑΤΙΚΟΤΗΤΑΣ ΣΤΟΝ ΑΣΘΕΝΗ. ΣΥΝΟΛΙΚΗ ΧΡΕΩΣΗ ΠΡΑΞΗΣ (ΠΑΚΕΤΟ)."
87329,"ΔΙΕΓΧΕΙΡΗΤΙΚΗ ΑΞΙΟΛΟΓΗΣΗ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΚΑΙ ΤΗΣ ΚΑΛΥΨΗΣ ΤΩΝ ΣΤΟΧΕΥΜΕΝΩΝ ΝΕΥΡΟΤΟΜΙΩΝ, ΓΙΑ ΤΗΝ ΟΡΘΗ ΤΟΠΟΘΕΤΗΣΗ ΤΩΝ ΜΟΝΙΜΑ ΕΜΦΥΤΕΥΟΜΕΝΩΝ ΗΛΕΚΤΡΟΔΙΩΝ. ΟΙ ΠΑΡΑΜΕΤΡΟΙ ΔΙΕΓΕΡΣΗΣ ΠΕΡΙΛΑΜΒΑΝΟΥΝ ΤΗΝ ΣΥΧΝΟΤΗΤΑ, ΕΥΡΟΣ ΚΑΙ ΔΙΑΡΚΕΙΑ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΠΟΛΙΚΟΤΗΤΑ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΤΟΥΣ SCS, PNS, sPNS ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ. ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΟΝ ΕΠΑΚΟΛΟΥΘΟ ΜΕΤΕΓΧΕΙΡΗΤΙΚΟ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟ ΤΩΝ ΠΑΡΑΠΑΝΩ ΠΑΡΑΜΕΤΡΩΝ. ΧΡΕΩΣΗ ΓΙΑ ΠΡΩΤΗ ΩΡΑ."
48133,"ΔΙΕΓΧΕΙΡΗΤΙΚΗ ΑΞΙΟΛΟΓΗΣΗ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΚΑΙ ΤΗΣ ΚΑΛΥΨΗΣ ΤΩΝ ΣΤΟΧΕΥΜΕΝΩΝ ΝΕΥΡΟΤΟΜΙΩΝ, ΓΙΑ ΤΗΝ ΟΡΘΗ ΤΟΠΟΘΕΤΗΣΗ ΤΩΝ ΜΟΝΙΜΑ ΕΜΦΥΤΕΥΟΜΕΝΩΝ ΗΛΕΚΤΡΟΔΙΩΝ. ΟΙ ΠΑΡΑΜΕΤΡΟΙ ΔΙΕΓΕΡΣΗΣ ΠΕΡΙΛΑΜΒΑΝΟΥΝ ΤΗΝ ΣΥΧΝΟΤΗΤΑ, ΕΥΡΟΣ ΚΑΙ ΔΙΑΡΚΕΙΑ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΠΟΛΙΚΟΤΗΤΑ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΤΟΥΣ SCS, PNS, sPNS ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ. ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΟΝ ΕΠΑΚΟΛΟΥΘΟ ΜΕΤΕΓΧΕΙΡΗΤΙΚΟ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟ ΤΩΝ ΠΑΡΑΠΑΝΩ ΠΑΡΑΜΕΤΡΩΝ. ΧΡΕΩΣΗ ΓΙΑ ΚΑΘΕ ΕΠΙΠΛΕΟΝ 30 ΛΕΠΤΑ. (ΝΑ ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΜΑΖΙ ΜΕ ΤΟΝ ΚΩΔΙΚΟ ΤΗΣ ΚΥΡΙΑΣ ΔΙΑΔΙΚΑΣΙΑΣ)"
2869,"ΜΕΤΕΓΧΕΙΡΗΤΙΚΗ ΤΗΛΕΜΕΤΡΙΚΗ ΑΝΑΓΝΩΣΗ ΚΑΙ ΕΠΑΚΟΛΟΥΘΟΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΗΔΗ ΕΜΦΥΤΕΥΜΕΝΟΥ ΝΕΥΡΟΔΙΕΓΕΡΤΗ , ΟΠΩΣ ΣΥΧΝΟΤΗΤΑΣ, ΕΥΡΟΥΣ ΚΑΙ ΔΙΑΡΚΕΙΑΣ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΚΑΤΑΣΤΑΣΗΣ ΜΠΑΤΑΡΙΑΣ, ΠΟΛΙΚΟΤΗΤΑΣ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΟΛΟΥΣ ΤΟΥΣ ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΟΥ SCS, PNS, sPNS, VNS, ΕΚΤΟΣ ΤΟΥ DBS. ΧΡΕΩΣΗ ΓΙΑ ΤΗΝ ΠΡΩΤΗ ΩΡΑ."
30792,"ΜΕΤΕΓΧΕΙΡΗΤΙΚΗ ΤΗΛΕΜΕΤΡΙΚΗ ΑΝΑΓΝΩΣΗ ΚΑΙ ΕΠΑΚΟΛΟΥΘΟΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΗΔΗ ΕΜΦΥΤΕΥΜΕΝΟΥ ΝΕΥΡΟΔΙΕΓΕΡΤΗ , ΟΠΩΣ ΣΥΧΝΟΤΗΤΑΣ, ΕΥΡΟΥΣ ΚΑΙ ΔΙΑΡΚΕΙΑΣ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΚΑΤΑΣΤΑΣΗΣ ΜΠΑΤΑΡΙΑΣ, ΠΟΛΙΚΟΤΗΤΑΣ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΟΛΟΥΣ ΤΟΥΣ ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΟΥ SCS, PNS, sPNS, VNS, ΕΚΤΟΣ ΤΟΥ DBS. ΧΡΕΩΣΗ ΓΙΑ ΚΑΘΕ ΕΠΙΠΛΕΟΝ 30 ΛΕΠΤΑ. (ΝΑ ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΜΑΖΙ ΜΕ ΤΟΝ ΚΩΔΙΚΟ ΤΗΣ ΚΥΡΙΑΣ ΔΙΑΔΙΚΑΣΙΑΣ)"
94035,"ΜΕΤΕΓΧΕΙΡΗΤΙΚΗ ΤΗΛΕΜΕΤΡΙΚΗ ΑΝΑΓΝΩΣΗ ΚΑΙ ΕΠΑΚΟΛΟΥΘΟΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΗΔΗ ΕΜΦΥΤΕΥΜΕΝΟΥ ΝΕΥΡΟΔΙΕΓΕΡΤΗ, ΟΠΩΣ ΣΥΧΝΟΤΗΤΑΣ, ΕΥΡΟΥΣ ΚΑΙ ΔΙΑΡΚΕΙΑΣ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΚΑΤΑΣΤΑΣΗΣ ΜΠΑΤΑΡΙΑΣ, ΠΟΛΙΚΟΤΗΤΑΣ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΤΥΠΟ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ DBS. ΧΡΕΩΣΗ ΓΙΑ ΤΗΝ ΠΡΩΤΗ ΩΡΑ."
74431,"ΜΕΤΕΓΧΕΙΡΗΤΙΚΗ ΤΗΛΕΜΕΤΡΙΚΗ ΑΝΑΓΝΩΣΗ ΚΑΙ ΕΠΑΚΟΛΟΥΘΟΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΗΔΗ ΕΜΦΥΤΕΥΜΕΝΟΥ ΝΕΥΡΟΔΙΕΓΕΡΤΗ, ΟΠΩΣ ΣΥΧΝΟΤΗΤΑΣ, ΕΥΡΟΥΣ ΚΑΙ ΔΙΑΡΚΕΙΑΣ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΚΑΤΑΣΤΑΣΗΣ ΜΠΑΤΑΡΙΑΣ, ΠΟΛΙΚΟΤΗΤΑΣ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΤΥΠΟ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ DBS. ΧΡΕΩΣΗ ΓΙΑ ΚΑΘΕ ΕΠΙΠΛΕΟΝ 30 ΛΕΠΤΑ. (ΝΑ ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΜΑΖΙ ΜΕ ΤΟΝ ΚΩΔΙΚΟ ΤΗΣ ΚΥΡΙΑΣ ΔΙΑΔΙΚΑΣΙΑΣ)"
37001,"ΔΙΕΓΧΕΙΡΗΤΙΚΗ ΑΞΙΟΛΟΓΗΣΗ ΚΑΙ ΕΠΙΒΕΒΑΙΩΣΗ ΣΤΟΧΟΥ ΣΕ ΣΤΕΡΕΟΤΑΚΤΙΚΗ ΕΜΦΥΤΕΥΣΗ ΗΛΕΚΤΡΟΔΙΩΝ ΕΝ ΤΩ ΒΑΘΕΙ ΔΙΕΓΕΡΣΗΣ ΕΓΚΕΦΑΛΙΚΩΝ ΔΟΜΩΝ, DBS. ΠΕΡΙΛΑΜΒΑΝΕΙ ΚΛΙΝΙΚΗ ΑΞΙΟΛΟΓΗΣΗ, ΜΙΚΡΟΚΑΤΑΓΡΑΦΗ, ΑΝΑΛΥΣΗ ΚΑΙ ΕΡΜΗΝΕΙΑ ΚΥΜΑΤΟΜΟΡΦΩΝ ΚΑΘΩΣ ΚΑΙ ΔΙΕΝΕΡΓΕΙΑ ΜΙΚΡΟ & ΜΑΚΡΟ-ΔΙΕΓΕΡΣΗΣ ΓΙΑ ΤΗΝ ΤΕΛΙΚΗ ΣΤΟΧΕΥΣΗ. ΧΡΕΩΣΗ ΓΙΑ ΠΡΩΤΗ ΩΡΑ."
30824,"ΔΙΕΓΧΕΙΡΗΤΙΚΗ ΑΞΙΟΛΟΓΗΣΗ ΚΑΙ ΕΠΙΒΕΒΑΙΩΣΗ ΣΤΟΧΟΥ ΣΕ ΣΤΕΡΕΟΤΑΚΤΙΚΗ ΕΜΦΥΤΕΥΣΗ ΗΛΕΚΤΡΟΔΙΩΝ ΕΝ ΤΩ ΒΑΘΕΙ ΔΙΕΓΕΡΣΗΣ ΕΓΚΕΦΑΛΙΚΩΝ ΔΟΜΩΝ, DBS. ΠΕΡΙΛΑΜΒΑΝΕΙ ΚΛΙΝΙΚΗ ΑΞΙΟΛΟΓΗΣΗ, ΜΙΚΡΟΚΑΤΑΓΡΑΦΗ, ΑΝΑΛΥΣΗ ΚΑΙ ΕΡΜΗΝΕΙΑ ΚΥΜΑΤΟΜΟΡΦΩΝ ΚΑΘΩΣ ΚΑΙ ΔΙΕΝΕΡΓΕΙΑ ΜΙΚΡΟ & ΜΑΚΡΟ-ΔΙΕΓΕΡΣΗΣ ΓΙΑ ΤΗΝ ΤΕΛΙΚΗ ΣΤΟΧΕΥΣΗ. ΧΡΕΩΣΗ ΓΙΑ ΚΑΘΕ ΕΠΙΠΛΕΟΝ 30 ΛΕΠΤΑ. (ΝΑ ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΜΑΖΙ ΜΕ ΤΟΝ ΚΩΔΙΚΟ ΤΗΣ ΚΥΡΙΑΣ ΔΙΑΔΙΚΑΣΙΑΣ)"
