exam_code,name
12518,"ΜΕΛΕΤΗ ΣΩΜΑΤΟΑΙΣΘΗΤΙΚΟΥ ΠΡΟΚΛΗΤΟΥ ΔΥΝΑΜΙΚΟΥ ΜΙΚΡΗΣ ΚΑΘΥΣΤΕΡΗΣΗΣ, ΔΙΕΓΕΡΣΗ ΟΠΟΙΟΥΔΗΠΟΤΕ/ΟΛΩΝ ΤΩΝ ΠΕΡΙΦΕΡΙΚΩΝ ΝΕΥΡΩΝ Ή ΤΩΝ ΔΕΡΜΑΤΙΚΩΝ ΣΗΜΕΙΩΝ, ΚΑΤΑΓΡΑΦΗ ΑΠΟ ΤΟ ΚΕΝΤΡΙΚΟ ΝΕΥΡΙΚΟ ΣΥΣΤΗΜΑ, ΣΤΑ ΚΑΤΩ ΑΚΡΑ"
78787,"ΜΕΛΕΤΗ ΣΩΜΑΤΟΑΙΣΘΗΤΙΚΟΥ ΠΡΟΚΛΗΤΟΥ ΔΥΝΑΜΙΚΟΥ ΜΙΚΡΗΣ ΚΑΘΥΣΤΕΡΗΣΗΣ, ΔΙΕΓΕΡΣΗ ΟΠΟΙΟΥΔΗΠΟΤΕ/ΟΛΩΝ ΤΩΝ ΠΕΡΙΦΕΡΙΚΩΝ ΝΕΥΡΩΝ Ή ΤΩΝ ΔΕΡΜΑΤΙΚΩΝ ΣΗΜΕΙΩΝ, ΚΑΤΑΓΡΑΦΗ ΑΠΟ ΤΟ ΚΕΝΤΡΙΚΟ ΝΕΥΡΙΚΟ ΣΥΣΤΗΜΑ, ΣΤΟΝ ΚΟΡΜΟ Ή ΤΗΝ ΚΕΦΑΛΗ"
91625,ΔΙΑΚΡΑΝΙΑΚΟΣ ΜΑΓΝΗΤΙΚΟΣ ΕΡΕΘΙΣΜΟΣ. ΚΑΤΑΓΡΑΦΗ ΑΝΑ ΜΥ
87433,"ΜΕΛΕΤΗ ΠΡΟΚΛΗΤΟΥ ΔΥΝΑΜΙΚΟΥ ΚΕΝΤΡΙΚΟΥ ΚΙΝΗΤΙΚΟΥ ΝΕΥΡΩΝΑ (ΕΝΔΟΚΡΑΝΙΑΚΗ ΚΙΝΗΤΙΚΗ ΔΙΕΓΕΡΣΗ), ΚΑΤΩ ΑΚΡΑ"
43135,ΟΠΤΙΚΑ ΠΡΟΚΛΗΤΑ ΔΥΝΑΜΙΚΑ (VEP)
15560,ΑΝΤΑΝΑΚΛΑΣΤΙΚΟ ΒΛΕΦΑΡΙΣΜΟΥ (BLINK REFLEX)
52294,"ΜΕΛΕΤΗ ΕΥΡΟΥΣ ΚΑΙ ΚΑΘΥΣΤΕΡΗΣΗΣ ΑΝΤΑΝΑΚΛΑΣΤΙΚΟΥ ""Η"", ΚΑΤΑΓΡΑΦΗ ΓΑΣΤΡΟΚΝΗΜΙΟΥ/ΠΕΛΜΑΤΙΑΙΟΥ ΜΥΟΣ."
57953,"ΜΕΛΕΤΗ ΕΥΡΟΥΣ ΚΑΙ ΚΑΘΥΣΤΕΡΗΣΗΣ ΑΝΤΑΝΑΚΛΑΣΤΙΚΟΥ ""Η"", ΚΑΤΑΓΡΑΦΗ ΔΙΑΦΟΡΕΤΙΚΟΥ ΜΥΟΣ ΑΠΟ ΓΑΣΤΡΟΚΝΗΜΙΟΥ/ΠΕΛΜΑΤΟΣ."
58243,ΕΠΑΝΑΛΗΠΤΙΚΟΣ ΕΡΕΘΙΣΜΟΣ ΝΕΥΡΟΥ ΑΝΑ ΝΕΥΡΟ
97557,"ΗΛΕΚΤΡΟΕΓΚΕΦΑΛΟΓΡΑΦΙΚΗ ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΕΡΜΗΝΕΙΑ , ΜΕ 16 Ή ΛΙΓΟΤΕΡΕΣ 16 ΑΠΑΓΩΓΕΣ (ΧΩΡΙΣ VIDEO), ΧΡΕΩΣΗ ΑΝΑ 24ΩΡΟ."
33176,"VIDEO HΛΕΚΤΡΟΕΓΚΕΦΑΛΟΓΡΑΦΙΚΗ ΠΑΡΑΚΟΛΟΥΘΗΣΗ ΓΙΑ ΚΑΤΑΓΡΑΦΗ ΕΠΙΛΗΠΤΙΚΩΝ ΚΡΙΣΕΩΝ (ΣΥΝΔΥΑΣΜΟΣ ΗΛΕΚΤΡΟΕΓΚΕΦΑΛΟΓΡΑΦΙΚΗΣ ΚΑΙ VIDEO ΚΑΤΑΓΡΑΦΗΣ) ΜΕ ΚΑΛΩΔΙΟ Ή ΤΗΛΕΜΕΤΡΙΑ, ΧΡΕΩΣΗ ΤΟ 1ο 24ΩΡΟ ΚΑΙ ΑΛΛΗ ΧΡΕΩΣΗ ΓΙΑ ΚΑΘΕ 24ΩΡΟ ΜΕΤΑ ΤΟ ΠΡΩΤΟ"
49918,"ΗΛΕΚΤΡΟΕΓΚΕΦΑΛΟΓΡΑΦΙΚΗ ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΕΡΜΗΝΕΙΑ, ΧΩΡΙΣ VIDEO, ΜΕ ΦΟΡΗΤΗ ΣΥΣΚΕΥΗ ΗΕΓ 16 Ή ΠΕΡΙΣΣΟΤΕΡΩΝ"
92562,ΦΑΡΜΑΚΟΛΟΓΙΚΗ Ή ΦΥΣΙΚΗ ΕΝΕΡΓΟΠΟΙΗΣΗ ΠΟΥ ΑΠΑΙΤΕΙ ΕΠΙΒΛΕΨΗ ΙΑΤΡΟΥ ΚΑΤΑ ΤΗ ΔΙΑΡΚΕΙΑ ΗΛΕΚΤΡΟΕΓΚΕΦΑΛΟΓΡΑΦΙΚΗΣ (EEG) ΚΑΤΑΓΡΑΦΗΣ ΤΗΣ ΦΑΣΗΣ ΕΝΕΡΓΟΠΟΙΗΣΗΣ (Π.Χ. ΕΞΕΤΑΣΗ ΕΝΕΡΓΟΠΟΙΗΣΗΣ ΘΕΙΟΠΕΝΤΑΛΗΣ)
22452,ΗΕΓ ΚΑΤΑ ΤΗ ΔΙΑΡΚΕΙΑ ΜΗ ΕΝΔΟΚΡΑΝΙΑΚΗΣ ΕΠΕΜΒΑΣΗΣ (Π.Χ. ΕΠΕΜΒΑΣΗ ΚΑΡΩΤΙΔΙΚΗΣ ΑΡΤΗΡΙΑΣ
39088,"ΗΕΓ ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΕΡΜΗΝΕΙΑ, ΜΕ ΚΑΛΩΔΙΟ Ή ΤΗΛΕΜΕΤΡΙΑ 16 Ή ΠΕΡΙΣΣΟΤΕΡΩΝ ΑΠΑΓΩΓΩΝ, ΧΡΕΩΣΗ ΑΝΑ 24ΩΡΟ"
1024,ΨΗΦΙΑΚΗ ΑΝΑΛΥΣΗ ΗΕΓ (Π.Χ. ΓΙΑ ΑΝΑΛΥΣΗ ΕΠΙΛΗΨΙΑΣ)
80829,"ΕΞΕΤΑΣΗ ΕΝΕΡΓΟΠΟΙΗΣΗΣ WADA ΓΙΑ ΛΕΙΤΟΥΡΓΙΑ ΗΜΙΣΦΑΙΡΙΟΥ, ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΗΕΓ ΠΑΡΑΚΟΛΟΥΘΗΣΗΣ"
20127,"ΛΕΙΤΟΥΡΓΙΚΗ ΦΛΟΙΩΔΗΣ ΚΑΙ ΥΠΟΦΛΟΙΩΔΗΣ ΧΑΡΤΟΓΡΑΦΗΣΗ ΜΕ ΔΙΕΓΕΡΣΗ ΚΑΙ/Ή ΚΑΤΑΓΡΑΦΗ ΜΕ ΗΛΕΚΤΡΟΔΙΑ ΣΤΗΝ ΕΠΙΦΑΝΕΙΑ Ή ΣΤΟ ΕΣΩΤΕΡΙΚΟ ΤΟΥ ΕΓΚΕΦΑΛΟΥ, ΠΡΟΚΕΙΜΕΝΟΥ ΝΑ ΠΡΟΚΛΗΘΟΥΝ ΣΠΑΣΜΟΙ Ή ΝΑ ΑΝΑΓΝΩΡΙΣΤΟΥΝ ΟΙ ΖΩΤΙΚΕΣ ΕΓΚΕΦΑΛΙΚΕΣ ΔΟΜΕΣ, ΠΡΩΤΗ ΩΡΑ ΙΑΤΡΙΚΗΣ ΕΠΙΒΛΕΨΗΣ"
50914,"ΛΕΙΤΟΥΡΓΙΚΗ ΦΛΟΙΩΔΗΣ ΚΑΙ ΥΠΟΦΛΟΙΩΔΗΣ ΧΑΡΤΟΓΡΑΦΗΣΗ ΜΕ ΔΙΕΓΕΡΣΗ ΚΑΙ/Ή ΚΑΤΑΓΡΑΦΗ ΜΕ ΗΛΕΚΤΡΟΔΙΑ ΣΤΗΝ ΕΠΙΦΑΝΕΙΑ Ή ΣΤΟ ΕΣΩΤΕΡΙΚΟ ΤΟΥ ΕΓΚΕΦΑΛΟΥ, ΠΡΟΚΕΙΜΕΝΟΥ ΝΑ ΠΡΟΚΛΗΘΟΥΝ ΣΠΑΣΜΟΙ Ή ΝΑ ΑΝΑΓΝΩΡΙΣΤΟΥΝ ΟΙ ΖΩΤΙΚΕΣ ΕΓΚΕΦΑΛΙΚΕΣ ΔΟΜΕΣ, ΚΑΘΕ ΕΠΙΠΛΕΟΝ ΩΡΑ ΙΑΤΡΙΚΗΣ ΕΠΙΒΛΕΨΗΣ (ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΜΑΖΙ ΜΕ ΤΟΝ ΚΩΔΙΚΟ ΤΗΣ ΚΥΡΙΑΣ ΔΙΑΔΙΚΑΣΙΑΣ)"
5605,"ΜΑΓΝΗΤΟΕΓΚΕΦΑΛΟΓΡΑΦΙΑ (ΜΕΓ), ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΑΝΑΛΥΣΗ, ΓΙΑ ΑΚΟΥΣΙΑ ΕΓΚΕΦΑΛΙΚΗ ΜΑΓΝΗΤΙΚΗ ΔΡΑΣΤΗΡΙΟΤΗΤΑ (Π.Χ. ΕΝΤΟΠΙΣΜΟΣ ΕΠΙΛΗΠΤΙΚΗΣ ΕΣΤΙΑΣ ΕΓΚΕΦΑΛΙΚΟΥ ΦΛΟΙΟΥ)"
69401,"ΜΑΓΝΗΤΟΕΓΚΕΦΑΛΟΓΡΑΦΙΑ (ΜΕΓ), ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΑΝΑΛΥΣΗ, ΓΙΑ ΠΡΟΚΛΗΤΑ ΜΑΓΝΗΤΙΚΑ ΠΕΔΙΑ, ΜΙΑΣ ΛΕΙΤΟΥΡΓΙΑΣ (Π.Χ. ΕΝΤΟΠΙΣΜΟΣ ΣΤΟ ΦΛΟΙΟ ΑΙΣΘΗΤΗΡΙΩΝ, ΚΙΝΗΤΙΚΩΝ, ΓΛΩΣΣΙΚΩΝ Ή ΟΠΤΙΚΩΝ ΜΑΓΝΗΤΙΚΩΝ ΠΕΔΙΩΝ)"
64482,"ΜΑΓΝΗΤΟΕΓΚΕΦΑΛΟΓΡΑΦΙΑ (ΜΕΓ), ΚΑΤΑΓΡΑΦΗ ΚΑΙ ΑΝΑΛΥΣΗ, ΓΙΑ ΠΡΟΚΛΗΤΑ ΜΑΓΝΗΤΙΚΑ ΠΕΔΙΑ, ΚΑΘΕ ΕΠΙΠΛΕΟΝ ΛΕΙΤΟΥΡΓΙΑ (ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΜΑΖΙ ΜΕ ΤΟΝ ΚΩΔΙΚΟ ΤΗΣ ΑΡΧΙΚΗΣ ΔΙΑΔΙΚΑΣΙΑΣ)"
21456,"ΜΕΤΕΓΧΕΙΡΗΤΙΚΗ ΤΗΛΕΜΕΤΡΙΚΗ ΑΝΑΓΝΩΣΗ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΗΔΗ ΕΜΦΥΤΕΥΜΕΝΟΥ ΝΕΥΡΟΔΙΕΓΕΡΤΗ, ΟΠΩΣ ΣΥΧΝΟΤΗΤΑΣ, ΕΥΡΟΥΣ ΚΑΙ ΔΙΑΡΚΕΙΑΣ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΚΑΤΑΣΤΑΣΗΣ ΜΠΑΤΑΡΙΑΣ, ΠΟΛΙΚΟΤΗΤΑΣ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΟΛΟΥΣ ΤΟΥΣ ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΟΥ SCS, PNS, sPNS, VNS, DBS, ΧΩΡΙΣ ΕΠΑΝΑΠΡΟΓΡΑΜΜΑΤΙΣΜΟ."
18620,"ΔΙΕΓΧΕΙΡΗΤΙΚΗ ΑΞΙΟΛΟΓΗΣΗ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΚΑΙ ΤΗΣ ΚΑΛΥΨΗΣ ΤΩΝ ΣΤΟΧΕΥΜΕΝΩΝ ΝΕΥΡΟΤΟΜΙΩΝ, ΓΙΑ ΤΗΝ ΟΡΘΗ ΤΟΠΟΘΕΤΗΣΗ ΤΩΝ ΠΡΟΣΩΡΙΝΑ ΕΜΦΥΤΕΥΟΜΕΝΩΝ ΗΛΕΚΤΡΟΔΙΩΝ ΤΥΠΟΥ ΔΟΚΙΜΑΣΙΑΣ. ΟΙ ΠΑΡΑΜΕΤΡΟΙ ΔΙΕΓΕΡΣΗΣ ΠΕΡΙΛΑΜΒΑΝΟΥΝ ΤΗΝ ΣΥΧΝΟΤΗΤΑ, ΕΥΡΟΣ ΚΑΙ ΔΙΑΡΚΕΙΑ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΠΟΛΙΚΟΤΗΤΑ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΤΟΥΣ SCS, PNS, sPNS ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ. ΠΕΡΙΛΑΜΒΑΝΕΙ 2 ΕΠΑΚΟΛΟΥΘΟΥΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥΣ ΤΩΝ ΠΑΡΑΠΑΝΩ ΠΑΡΑΜΕΤΡΩΝ ΓΙΑ ΤΗΝ ΑΞΙΟΛΟΓΗΣΗ ΤΗΣ ΑΠΟΤΕΛΕΣΜΑΤΙΚΟΤΗΤΑΣ ΣΤΟΝ ΑΣΘΕΝΗ. ΣΥΝΟΛΙΚΗ ΧΡΕΩΣΗ ΠΡΑΞΗΣ (ΠΑΚΕΤΟ)."
48311,"ΔΙΕΓΧΕΙΡΗΤΙΚΗ ΑΞΙΟΛΟΓΗΣΗ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΚΑΙ ΤΗΣ ΚΑΛΥΨΗΣ ΤΩΝ ΣΤΟΧΕΥΜΕΝΩΝ ΝΕΥΡΟΤΟΜΙΩΝ, ΓΙΑ ΤΗΝ ΟΡΘΗ ΤΟΠΟΘΕΤΗΣΗ ΤΩΝ ΜΟΝΙΜΑ ΕΜΦΥΤΕΥΟΜΕΝΩΝ ΗΛΕΚΤΡΟΔΙΩΝ. ΟΙ ΠΑΡΑΜΕΤΡΟΙ ΔΙΕΓΕΡΣΗΣ ΠΕΡΙΛΑΜΒΑΝΟΥΝ ΤΗΝ ΣΥΧΝΟΤΗΤΑ, ΕΥΡΟΣ ΚΑΙ ΔΙΑΡΚΕΙΑ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΠΟΛΙΚΟΤΗΤΑ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΤΟΥΣ SCS, PNS, sPNS ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ. ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΟΝ ΕΠΑΚΟΛΟΥΘΟ ΜΕΤΕΓΧΕΙΡΗΤΙΚΟ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟ ΤΩΝ ΠΑΡΑΠΑΝΩ ΠΑΡΑΜΕΤΡΩΝ. ΧΡΕΩΣΗ ΓΙΑ ΠΡΩΤΗ ΩΡΑ."
63024,"ΔΙΕΓΧΕΙΡΗΤΙΚΗ ΑΞΙΟΛΟΓΗΣΗ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΚΑΙ ΤΗΣ ΚΑΛΥΨΗΣ ΤΩΝ ΣΤΟΧΕΥΜΕΝΩΝ ΝΕΥΡΟΤΟΜΙΩΝ, ΓΙΑ ΤΗΝ ΟΡΘΗ ΤΟΠΟΘΕΤΗΣΗ ΤΩΝ ΜΟΝΙΜΑ ΕΜΦΥΤΕΥΟΜΕΝΩΝ ΗΛΕΚΤΡΟΔΙΩΝ. ΟΙ ΠΑΡΑΜΕΤΡΟΙ ΔΙΕΓΕΡΣΗΣ ΠΕΡΙΛΑΜΒΑΝΟΥΝ ΤΗΝ ΣΥΧΝΟΤΗΤΑ, ΕΥΡΟΣ ΚΑΙ ΔΙΑΡΚΕΙΑ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΠΟΛΙΚΟΤΗΤΑ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΤΟΥΣ SCS, PNS, sPNS ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ. ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΟΝ ΕΠΑΚΟΛΟΥΘΟ ΜΕΤΕΓΧΕΙΡΗΤΙΚΟ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟ ΤΩΝ ΠΑΡΑΠΑΝΩ ΠΑΡΑΜΕΤΡΩΝ. ΧΡΕΩΣΗ ΓΙΑ ΚΑΘΕ ΕΠΙΠΛΕΟΝ 30 ΛΕΠΤΑ. (ΝΑ ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΜΑΖΙ ΜΕ ΤΟΝ ΚΩΔΙΚΟ ΤΗΣ ΚΥΡΙΑΣ ΔΙΑΔΙΚΑΣΙΑΣ)"
46403,"ΜΕΤΕΓΧΕΙΡΗΤΙΚΗ ΤΗΛΕΜΕΤΡΙΚΗ ΑΝΑΓΝΩΣΗ ΚΑΙ ΕΠΑΚΟΛΟΥΘΟΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΗΔΗ ΕΜΦΥΤΕΥΜΕΝΟΥ ΝΕΥΡΟΔΙΕΓΕΡΤΗ , ΟΠΩΣ ΣΥΧΝΟΤΗΤΑΣ, ΕΥΡΟΥΣ ΚΑΙ ΔΙΑΡΚΕΙΑΣ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΚΑΤΑΣΤΑΣΗΣ ΜΠΑΤΑΡΙΑΣ, ΠΟΛΙΚΟΤΗΤΑΣ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΟΛΟΥΣ ΤΟΥΣ ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΟΥ SCS, PNS, sPNS, VNS, ΕΚΤΟΣ ΤΟΥ DBS. ΧΡΕΩΣΗ ΓΙΑ ΤΗΝ ΠΡΩΤΗ ΩΡΑ."
96065,"ΜΕΤΕΓΧΕΙΡΗΤΙΚΗ ΤΗΛΕΜΕΤΡΙΚΗ ΑΝΑΓΝΩΣΗ ΚΑΙ ΕΠΑΚΟΛΟΥΘΟΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΗΔΗ ΕΜΦΥΤΕΥΜΕΝΟΥ ΝΕΥΡΟΔΙΕΓΕΡΤΗ , ΟΠΩΣ ΣΥΧΝΟΤΗΤΑΣ, ΕΥΡΟΥΣ ΚΑΙ ΔΙΑΡΚΕΙΑΣ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΚΑΤΑΣΤΑΣΗΣ ΜΠΑΤΑΡΙΑΣ, ΠΟΛΙΚΟΤΗΤΑΣ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΟΛΟΥΣ ΤΟΥΣ ΤΥΠΟΥΣ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΟΥ SCS, PNS, sPNS, VNS, ΕΚΤΟΣ ΤΟΥ DBS. ΧΡΕΩΣΗ ΓΙΑ ΚΑΘΕ ΕΠΙΠΛΕΟΝ 30 ΛΕΠΤΑ. (ΝΑ ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΜΑΖΙ ΜΕ ΤΟΝ ΚΩΔΙΚΟ ΤΗΣ ΚΥΡΙΑΣ ΔΙΑΔΙΚΑΣΙΑΣ)"
20465,"ΜΕΤΕΓΧΕΙΡΗΤΙΚΗ ΤΗΛΕΜΕΤΡΙΚΗ ΑΝΑΓΝΩΣΗ ΚΑΙ ΕΠΑΚΟΛΟΥΘΟΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΗΔΗ ΕΜΦΥΤΕΥΜΕΝΟΥ ΝΕΥΡΟΔΙΕΓΕΡΤΗ, ΟΠΩΣ ΣΥΧΝΟΤΗΤΑΣ, ΕΥΡΟΥΣ ΚΑΙ ΔΙΑΡΚΕΙΑΣ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΚΑΤΑΣΤΑΣΗΣ ΜΠΑΤΑΡΙΑΣ, ΠΟΛΙΚΟΤΗΤΑΣ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΤΥΠΟ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ DBS. ΧΡΕΩΣΗ ΓΙΑ ΤΗΝ ΠΡΩΤΗ ΩΡΑ."
58819,"ΜΕΤΕΓΧΕΙΡΗΤΙΚΗ ΤΗΛΕΜΕΤΡΙΚΗ ΑΝΑΓΝΩΣΗ ΚΑΙ ΕΠΑΚΟΛΟΥΘΟΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΤΩΝ ΠΑΡΑΜΕΤΡΩΝ ΔΙΕΓΕΡΣΗΣ ΗΔΗ ΕΜΦΥΤΕΥΜΕΝΟΥ ΝΕΥΡΟΔΙΕΓΕΡΤΗ, ΟΠΩΣ ΣΥΧΝΟΤΗΤΑΣ, ΕΥΡΟΥΣ ΚΑΙ ΔΙΑΡΚΕΙΑΣ ΠΑΛΜΟΥ, ΕΝΤΑΣΗΣ, ΚΑΤΑΣΤΑΣΗΣ ΜΠΑΤΑΡΙΑΣ, ΠΟΛΙΚΟΤΗΤΑΣ ΠΟΛΩΝ ΗΛΕΚΤΡΟΔΙΟΥ, ΑΝΤΙΣΤΑΣΕΩΝ ΗΛΕΚΤΡΟΔΙΟΥ ΚΑΙ ΣΥΜΜΟΡΦΩΣΗΣ ΑΣΘΕΝΗ. ΑΦΟΡΑ ΤΥΠΟ ΝΕΥΡΟΔΙΕΓΕΡΣΗΣ DBS. ΧΡΕΩΣΗ ΓΙΑ ΚΑΘΕ ΕΠΙΠΛΕΟΝ 30 ΛΕΠΤΑ. (ΝΑ ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΜΑΖΙ ΜΕ ΤΟΝ ΚΩΔΙΚΟ ΤΗΣ ΚΥΡΙΑΣ ΔΙΑΔΙΚΑΣΙΑΣ)"
76049,"ΔΙΕΓΧΕΙΡΗΤΙΚΗ ΑΞΙΟΛΟΓΗΣΗ ΚΑΙ ΕΠΙΒΕΒΑΙΩΣΗ ΣΤΟΧΟΥ ΣΕ ΣΤΕΡΕΟΤΑΚΤΙΚΗ ΕΜΦΥΤΕΥΣΗ ΗΛΕΚΤΡΟΔΙΩΝ ΕΝ ΤΩ ΒΑΘΕΙ ΔΙΕΓΕΡΣΗΣ ΕΓΚΕΦΑΛΙΚΩΝ ΔΟΜΩΝ, DBS. ΠΕΡΙΛΑΜΒΑΝΕΙ ΚΛΙΝΙΚΗ ΑΞΙΟΛΟΓΗΣΗ, ΜΙΚΡΟΚΑΤΑΓΡΑΦΗ, ΑΝΑΛΥΣΗ ΚΑΙ ΕΡΜΗΝΕΙΑ ΚΥΜΑΤΟΜΟΡΦΩΝ ΚΑΘΩΣ ΚΑΙ ΔΙΕΝΕΡΓΕΙΑ ΜΙΚΡΟ & ΜΑΚΡΟ-ΔΙΕΓΕΡΣΗΣ ΓΙΑ ΤΗΝ ΤΕΛΙΚΗ ΣΤΟΧΕΥΣΗ. ΧΡΕΩΣΗ ΓΙΑ ΠΡΩΤΗ ΩΡΑ."
